sample_id,label,status,credibility_status,urgency_status,emotion_status,D0_length,D1_length,D2_length,D3_length
1687,normal,unchanged,,,,,,,
1688,normal,unchanged,,,,,,,
1689,normal,unchanged,,,,,,,
1690,normal,unchanged,,,,,,,
1691,normal,unchanged,,,,,,,
1692,normal,unchanged,,,,,,,
1693,normal,unchanged,,,,,,,
1694,normal,unchanged,,,,,,,
1695,normal,unchanged,,,,,,,
1696,normal,unchanged,,,,,,,
1697,normal,unchanged,,,,,,,
1698,normal,unchanged,,,,,,,
1699,normal,unchanged,,,,,,,
1700,normal,unchanged,,,,,,,
1701,normal,unchanged,,,,,,,
1702,normal,unchanged,,,,,,,
1703,normal,unchanged,,,,,,,
1704,normal,unchanged,,,,,,,
1705,normal,unchanged,,,,,,,
1706,normal,unchanged,,,,,,,
1707,normal,unchanged,,,,,,,
1708,normal,unchanged,,,,,,,
1709,normal,unchanged,,,,,,,
1710,normal,unchanged,,,,,,,
1711,normal,unchanged,,,,,,,
1712,normal,unchanged,,,,,,,
1713,normal,unchanged,,,,,,,
1714,normal,unchanged,,,,,,,
1715,normal,unchanged,,,,,,,
1716,normal,unchanged,,,,,,,
1717,normal,unchanged,,,,,,,
1718,normal,unchanged,,,,,,,
1719,normal,unchanged,,,,,,,
1720,normal,unchanged,,,,,,,
1721,normal,unchanged,,,,,,,
1722,normal,unchanged,,,,,,,
1723,normal,unchanged,,,,,,,
1724,normal,unchanged,,,,,,,
1725,normal,unchanged,,,,,,,
1726,normal,unchanged,,,,,,,
1727,normal,unchanged,,,,,,,
1728,normal,unchanged,,,,,,,
1729,normal,unchanged,,,,,,,
1730,normal,unchanged,,,,,,,
1731,normal,unchanged,,,,,,,
1732,normal,unchanged,,,,,,,
1733,normal,unchanged,,,,,,,
1734,normal,unchanged,,,,,,,
1735,normal,unchanged,,,,,,,
1736,normal,unchanged,,,,,,,
1737,normal,unchanged,,,,,,,
1738,normal,unchanged,,,,,,,
1739,normal,unchanged,,,,,,,
1740,normal,unchanged,,,,,,,
1741,normal,unchanged,,,,,,,
1742,normal,unchanged,,,,,,,
1743,normal,unchanged,,,,,,,
1744,normal,unchanged,,,,,,,
1745,normal,unchanged,,,,,,,
1746,normal,unchanged,,,,,,,
1747,normal,unchanged,,,,,,,
1748,normal,unchanged,,,,,,,
1749,normal,unchanged,,,,,,,
1750,normal,unchanged,,,,,,,
1751,normal,unchanged,,,,,,,
1752,normal,unchanged,,,,,,,
1753,normal,unchanged,,,,,,,
1754,normal,unchanged,,,,,,,
1755,normal,unchanged,,,,,,,
1756,normal,unchanged,,,,,,,
1757,normal,unchanged,,,,,,,
1758,normal,unchanged,,,,,,,
1759,normal,unchanged,,,,,,,
1760,normal,unchanged,,,,,,,
1761,normal,unchanged,,,,,,,
1762,normal,unchanged,,,,,,,
1763,normal,unchanged,,,,,,,
1764,normal,unchanged,,,,,,,
1765,normal,unchanged,,,,,,,
1766,normal,unchanged,,,,,,,
1767,normal,unchanged,,,,,,,
1768,normal,unchanged,,,,,,,
1769,normal,unchanged,,,,,,,
1770,normal,unchanged,,,,,,,
1771,normal,unchanged,,,,,,,
1772,normal,unchanged,,,,,,,
1773,normal,unchanged,,,,,,,
1774,normal,unchanged,,,,,,,
1775,normal,unchanged,,,,,,,
1776,normal,unchanged,,,,,,,
1777,normal,unchanged,,,,,,,
1778,normal,unchanged,,,,,,,
1779,normal,unchanged,,,,,,,
1780,normal,unchanged,,,,,,,
1781,normal,unchanged,,,,,,,
1782,normal,unchanged,,,,,,,
1783,normal,unchanged,,,,,,,
1784,normal,unchanged,,,,,,,
1785,normal,unchanged,,,,,,,
1786,normal,unchanged,,,,,,,
1787,normal,unchanged,,,,,,,
1788,normal,unchanged,,,,,,,
1789,normal,unchanged,,,,,,,
1790,normal,unchanged,,,,,,,
1791,normal,unchanged,,,,,,,
1792,normal,unchanged,,,,,,,
1793,normal,unchanged,,,,,,,
1794,normal,unchanged,,,,,,,
1795,normal,unchanged,,,,,,,
1796,normal,unchanged,,,,,,,
1797,normal,unchanged,,,,,,,
1798,normal,unchanged,,,,,,,
1799,normal,unchanged,,,,,,,
1800,normal,unchanged,,,,,,,
1801,normal,unchanged,,,,,,,
1802,normal,unchanged,,,,,,,
1803,normal,unchanged,,,,,,,
1804,normal,unchanged,,,,,,,
1805,normal,unchanged,,,,,,,
1806,normal,unchanged,,,,,,,
1807,normal,unchanged,,,,,,,
1808,normal,unchanged,,,,,,,
1809,normal,unchanged,,,,,,,
1810,normal,unchanged,,,,,,,
1811,normal,unchanged,,,,,,,
1812,normal,unchanged,,,,,,,
1813,normal,unchanged,,,,,,,
1814,normal,unchanged,,,,,,,
1815,normal,unchanged,,,,,,,
1816,normal,unchanged,,,,,,,
1817,normal,unchanged,,,,,,,
1818,normal,unchanged,,,,,,,
1819,normal,unchanged,,,,,,,
1820,normal,unchanged,,,,,,,
1821,normal,unchanged,,,,,,,
1822,normal,unchanged,,,,,,,
1823,normal,unchanged,,,,,,,
1824,normal,unchanged,,,,,,,
1825,normal,unchanged,,,,,,,
1826,normal,unchanged,,,,,,,
1827,normal,unchanged,,,,,,,
1828,normal,unchanged,,,,,,,
1829,normal,unchanged,,,,,,,
1830,normal,unchanged,,,,,,,
1831,normal,unchanged,,,,,,,
1832,normal,unchanged,,,,,,,
1833,normal,unchanged,,,,,,,
1834,normal,unchanged,,,,,,,
1835,normal,unchanged,,,,,,,
1836,normal,unchanged,,,,,,,
1837,normal,unchanged,,,,,,,
1838,normal,unchanged,,,,,,,
1839,normal,unchanged,,,,,,,
1840,normal,unchanged,,,,,,,
1841,normal,unchanged,,,,,,,
1842,normal,unchanged,,,,,,,
1843,normal,unchanged,,,,,,,
1844,normal,unchanged,,,,,,,
1845,normal,unchanged,,,,,,,
1846,normal,unchanged,,,,,,,
1847,normal,unchanged,,,,,,,
1848,normal,unchanged,,,,,,,
1849,normal,unchanged,,,,,,,
1850,normal,unchanged,,,,,,,
1851,normal,unchanged,,,,,,,
1852,normal,unchanged,,,,,,,
1853,normal,unchanged,,,,,,,
1854,normal,unchanged,,,,,,,
1855,normal,unchanged,,,,,,,
1856,normal,unchanged,,,,,,,
1857,normal,unchanged,,,,,,,
1858,normal,unchanged,,,,,,,
1859,normal,unchanged,,,,,,,
1860,normal,unchanged,,,,,,,
1861,normal,unchanged,,,,,,,
1862,normal,unchanged,,,,,,,
1863,normal,unchanged,,,,,,,
1864,normal,unchanged,,,,,,,
1865,normal,unchanged,,,,,,,
1866,normal,unchanged,,,,,,,
1867,normal,unchanged,,,,,,,
1868,normal,unchanged,,,,,,,
1869,normal,unchanged,,,,,,,
1870,normal,unchanged,,,,,,,
1871,normal,unchanged,,,,,,,
1872,normal,unchanged,,,,,,,
1873,normal,unchanged,,,,,,,
1874,normal,unchanged,,,,,,,
1875,normal,unchanged,,,,,,,
1876,normal,unchanged,,,,,,,
1877,normal,unchanged,,,,,,,
1878,normal,unchanged,,,,,,,
1879,normal,unchanged,,,,,,,
1880,normal,unchanged,,,,,,,
1881,normal,unchanged,,,,,,,
1882,normal,unchanged,,,,,,,
1883,normal,unchanged,,,,,,,
1884,normal,unchanged,,,,,,,
1885,normal,unchanged,,,,,,,
1886,normal,unchanged,,,,,,,
1887,normal,unchanged,,,,,,,
1888,normal,unchanged,,,,,,,
1889,normal,unchanged,,,,,,,
1890,normal,unchanged,,,,,,,
1891,normal,unchanged,,,,,,,
1892,normal,unchanged,,,,,,,
1893,normal,unchanged,,,,,,,
1894,normal,unchanged,,,,,,,
1895,normal,unchanged,,,,,,,
1896,normal,unchanged,,,,,,,
1897,normal,unchanged,,,,,,,
1898,normal,unchanged,,,,,,,
1899,normal,unchanged,,,,,,,
1900,normal,unchanged,,,,,,,
1901,normal,unchanged,,,,,,,
1902,normal,unchanged,,,,,,,
1903,normal,unchanged,,,,,,,
1904,normal,unchanged,,,,,,,
1905,normal,unchanged,,,,,,,
1906,normal,unchanged,,,,,,,
1907,normal,unchanged,,,,,,,
1908,normal,unchanged,,,,,,,
1909,normal,unchanged,,,,,,,
1910,normal,unchanged,,,,,,,
1911,normal,unchanged,,,,,,,
1912,normal,unchanged,,,,,,,
1913,normal,unchanged,,,,,,,
1914,normal,unchanged,,,,,,,
1915,normal,unchanged,,,,,,,
1916,normal,unchanged,,,,,,,
1917,normal,unchanged,,,,,,,
1918,normal,unchanged,,,,,,,
1919,normal,unchanged,,,,,,,
1920,normal,unchanged,,,,,,,
1921,normal,unchanged,,,,,,,
1922,normal,unchanged,,,,,,,
1923,normal,unchanged,,,,,,,
1924,normal,unchanged,,,,,,,
1925,normal,unchanged,,,,,,,
1926,normal,unchanged,,,,,,,
1927,normal,unchanged,,,,,,,
1928,normal,unchanged,,,,,,,
1929,normal,unchanged,,,,,,,
1930,normal,unchanged,,,,,,,
1931,normal,unchanged,,,,,,,
1932,normal,unchanged,,,,,,,
1933,normal,unchanged,,,,,,,
1934,normal,unchanged,,,,,,,
1935,normal,unchanged,,,,,,,
1936,normal,unchanged,,,,,,,
1937,normal,unchanged,,,,,,,
1938,normal,unchanged,,,,,,,
1939,normal,unchanged,,,,,,,
1940,normal,unchanged,,,,,,,
1941,normal,unchanged,,,,,,,
1942,normal,unchanged,,,,,,,
1943,normal,unchanged,,,,,,,
1944,normal,unchanged,,,,,,,
1945,normal,unchanged,,,,,,,
1946,normal,unchanged,,,,,,,
1947,normal,unchanged,,,,,,,
1948,normal,unchanged,,,,,,,
1949,normal,unchanged,,,,,,,
1950,normal,unchanged,,,,,,,
1951,normal,unchanged,,,,,,,
1952,normal,unchanged,,,,,,,
1953,normal,unchanged,,,,,,,
1954,normal,unchanged,,,,,,,
1955,normal,unchanged,,,,,,,
1956,normal,unchanged,,,,,,,
1957,normal,unchanged,,,,,,,
1958,normal,unchanged,,,,,,,
1959,normal,unchanged,,,,,,,
1960,normal,unchanged,,,,,,,
1961,normal,unchanged,,,,,,,
1962,normal,unchanged,,,,,,,
1963,normal,unchanged,,,,,,,
1964,normal,unchanged,,,,,,,
1965,normal,unchanged,,,,,,,
1966,normal,unchanged,,,,,,,
1967,normal,unchanged,,,,,,,
1968,normal,unchanged,,,,,,,
1969,normal,unchanged,,,,,,,
1970,normal,unchanged,,,,,,,
1971,normal,unchanged,,,,,,,
1972,normal,unchanged,,,,,,,
1973,normal,unchanged,,,,,,,
1974,normal,unchanged,,,,,,,
1975,normal,unchanged,,,,,,,
1976,normal,unchanged,,,,,,,
1977,normal,unchanged,,,,,,,
1978,normal,unchanged,,,,,,,
1979,normal,unchanged,,,,,,,
1980,normal,unchanged,,,,,,,
1981,normal,unchanged,,,,,,,
1982,normal,unchanged,,,,,,,
1983,normal,unchanged,,,,,,,
1984,normal,unchanged,,,,,,,
1985,normal,unchanged,,,,,,,
1986,normal,unchanged,,,,,,,
1987,normal,unchanged,,,,,,,
1988,normal,unchanged,,,,,,,
1989,normal,unchanged,,,,,,,
1990,normal,unchanged,,,,,,,
1991,normal,unchanged,,,,,,,
1992,normal,unchanged,,,,,,,
1993,normal,unchanged,,,,,,,
1994,normal,unchanged,,,,,,,
1995,normal,unchanged,,,,,,,
1996,normal,unchanged,,,,,,,
1997,normal,unchanged,,,,,,,
1998,normal,unchanged,,,,,,,
1999,normal,unchanged,,,,,,,
2000,normal,unchanged,,,,,,,
2001,normal,unchanged,,,,,,,
2002,normal,unchanged,,,,,,,
2003,normal,unchanged,,,,,,,
2004,normal,unchanged,,,,,,,
2005,normal,unchanged,,,,,,,
2006,normal,unchanged,,,,,,,
2007,normal,unchanged,,,,,,,
2008,normal,unchanged,,,,,,,
2009,normal,unchanged,,,,,,,
2010,normal,unchanged,,,,,,,
2011,normal,unchanged,,,,,,,
2012,normal,unchanged,,,,,,,
2013,normal,unchanged,,,,,,,
2014,normal,unchanged,,,,,,,
2015,normal,unchanged,,,,,,,
2016,normal,unchanged,,,,,,,
2017,normal,unchanged,,,,,,,
2018,normal,unchanged,,,,,,,
2019,normal,unchanged,,,,,,,
2020,normal,unchanged,,,,,,,
2021,normal,unchanged,,,,,,,
2022,normal,unchanged,,,,,,,
2023,normal,unchanged,,,,,,,
2024,normal,unchanged,,,,,,,
2025,normal,unchanged,,,,,,,
2026,normal,unchanged,,,,,,,
2027,normal,unchanged,,,,,,,
2028,normal,unchanged,,,,,,,
2029,normal,unchanged,,,,,,,
2030,normal,unchanged,,,,,,,
2031,normal,unchanged,,,,,,,
2032,normal,unchanged,,,,,,,
2033,normal,unchanged,,,,,,,
2034,normal,unchanged,,,,,,,
2035,normal,unchanged,,,,,,,
2036,normal,unchanged,,,,,,,
2037,normal,unchanged,,,,,,,
2038,normal,unchanged,,,,,,,
2039,normal,unchanged,,,,,,,
2040,normal,unchanged,,,,,,,
2041,normal,unchanged,,,,,,,
2042,normal,unchanged,,,,,,,
2043,normal,unchanged,,,,,,,
2044,normal,unchanged,,,,,,,
2045,normal,unchanged,,,,,,,
2046,normal,unchanged,,,,,,,
2047,normal,unchanged,,,,,,,
2048,normal,unchanged,,,,,,,
2049,normal,unchanged,,,,,,,
2050,normal,unchanged,,,,,,,
2051,normal,unchanged,,,,,,,
2052,normal,unchanged,,,,,,,
2053,normal,unchanged,,,,,,,
2054,normal,unchanged,,,,,,,
2055,normal,unchanged,,,,,,,
2056,normal,unchanged,,,,,,,
2057,normal,unchanged,,,,,,,
2058,normal,unchanged,,,,,,,
2059,normal,unchanged,,,,,,,
2060,normal,unchanged,,,,,,,
2061,normal,unchanged,,,,,,,
2062,normal,unchanged,,,,,,,
2063,normal,unchanged,,,,,,,
2064,normal,unchanged,,,,,,,
2065,normal,unchanged,,,,,,,
2066,normal,unchanged,,,,,,,
2067,normal,unchanged,,,,,,,
2068,normal,unchanged,,,,,,,
2069,normal,unchanged,,,,,,,
2070,normal,unchanged,,,,,,,
2071,normal,unchanged,,,,,,,
2072,normal,unchanged,,,,,,,
2073,normal,unchanged,,,,,,,
2074,normal,unchanged,,,,,,,
2075,normal,unchanged,,,,,,,
2076,normal,unchanged,,,,,,,
2077,normal,unchanged,,,,,,,
2078,normal,unchanged,,,,,,,
2079,normal,unchanged,,,,,,,
2080,normal,unchanged,,,,,,,
2081,normal,unchanged,,,,,,,
2082,normal,unchanged,,,,,,,
2083,normal,unchanged,,,,,,,
2084,normal,unchanged,,,,,,,
2085,normal,unchanged,,,,,,,
2086,normal,unchanged,,,,,,,
2087,normal,unchanged,,,,,,,
2088,normal,unchanged,,,,,,,
2089,normal,unchanged,,,,,,,
2090,normal,unchanged,,,,,,,
2091,normal,unchanged,,,,,,,
2092,normal,unchanged,,,,,,,
2093,normal,unchanged,,,,,,,
2094,normal,unchanged,,,,,,,
2095,normal,unchanged,,,,,,,
2096,normal,unchanged,,,,,,,
2097,normal,unchanged,,,,,,,
2098,normal,unchanged,,,,,,,
2099,normal,unchanged,,,,,,,
2100,normal,unchanged,,,,,,,
2101,normal,unchanged,,,,,,,
2102,normal,unchanged,,,,,,,
2103,normal,unchanged,,,,,,,
2104,normal,unchanged,,,,,,,
2105,normal,unchanged,,,,,,,
2106,normal,unchanged,,,,,,,
2107,normal,unchanged,,,,,,,
2108,normal,unchanged,,,,,,,
2109,normal,unchanged,,,,,,,
2110,normal,unchanged,,,,,,,
2111,normal,unchanged,,,,,,,
2112,normal,unchanged,,,,,,,
2113,normal,unchanged,,,,,,,
2114,normal,unchanged,,,,,,,
2115,normal,unchanged,,,,,,,
2116,normal,unchanged,,,,,,,
2117,normal,unchanged,,,,,,,
2118,normal,unchanged,,,,,,,
2119,normal,unchanged,,,,,,,
2120,normal,unchanged,,,,,,,
2121,normal,unchanged,,,,,,,
2122,normal,unchanged,,,,,,,
2123,normal,unchanged,,,,,,,
2124,normal,unchanged,,,,,,,
2125,normal,unchanged,,,,,,,
2126,normal,unchanged,,,,,,,
2127,normal,unchanged,,,,,,,
2128,normal,unchanged,,,,,,,
2129,normal,unchanged,,,,,,,
2130,normal,unchanged,,,,,,,
2131,normal,unchanged,,,,,,,
2132,normal,unchanged,,,,,,,
2133,normal,unchanged,,,,,,,
2134,normal,unchanged,,,,,,,
2135,normal,unchanged,,,,,,,
2136,normal,unchanged,,,,,,,
2137,normal,unchanged,,,,,,,
2138,normal,unchanged,,,,,,,
2139,normal,unchanged,,,,,,,
2140,normal,unchanged,,,,,,,
2141,normal,unchanged,,,,,,,
2142,normal,unchanged,,,,,,,
2143,normal,unchanged,,,,,,,
2144,normal,unchanged,,,,,,,
2145,normal,unchanged,,,,,,,
2146,normal,unchanged,,,,,,,
2147,normal,unchanged,,,,,,,
2148,normal,unchanged,,,,,,,
2149,normal,unchanged,,,,,,,
2150,normal,unchanged,,,,,,,
2151,normal,unchanged,,,,,,,
2152,normal,unchanged,,,,,,,
2153,normal,unchanged,,,,,,,
2154,normal,unchanged,,,,,,,
2155,normal,unchanged,,,,,,,
2156,normal,unchanged,,,,,,,
2157,normal,unchanged,,,,,,,
2158,normal,unchanged,,,,,,,
2159,normal,unchanged,,,,,,,
2160,normal,unchanged,,,,,,,
2161,normal,unchanged,,,,,,,
2162,normal,unchanged,,,,,,,
2163,normal,unchanged,,,,,,,
2164,normal,unchanged,,,,,,,
2165,normal,unchanged,,,,,,,
2166,normal,unchanged,,,,,,,
2167,normal,unchanged,,,,,,,
2168,normal,unchanged,,,,,,,
2169,normal,unchanged,,,,,,,
2170,normal,unchanged,,,,,,,
2171,normal,unchanged,,,,,,,
2172,normal,unchanged,,,,,,,
2173,normal,unchanged,,,,,,,
2174,normal,unchanged,,,,,,,
2175,normal,unchanged,,,,,,,
2176,normal,unchanged,,,,,,,
2177,normal,unchanged,,,,,,,
2178,normal,unchanged,,,,,,,
2179,normal,unchanged,,,,,,,
2180,normal,unchanged,,,,,,,
2181,normal,unchanged,,,,,,,
2182,normal,unchanged,,,,,,,
2183,normal,unchanged,,,,,,,
2184,normal,unchanged,,,,,,,
2185,normal,unchanged,,,,,,,
2186,normal,unchanged,,,,,,,
2187,normal,unchanged,,,,,,,
2188,normal,unchanged,,,,,,,
2189,normal,unchanged,,,,,,,
2190,normal,unchanged,,,,,,,
2191,normal,unchanged,,,,,,,
2192,normal,unchanged,,,,,,,
2193,normal,unchanged,,,,,,,
2194,normal,unchanged,,,,,,,
2195,normal,unchanged,,,,,,,
2196,normal,unchanged,,,,,,,
2197,normal,unchanged,,,,,,,
2198,normal,unchanged,,,,,,,
2199,normal,unchanged,,,,,,,
2200,normal,unchanged,,,,,,,
2201,normal,unchanged,,,,,,,
2202,normal,unchanged,,,,,,,
2203,normal,unchanged,,,,,,,
2204,normal,unchanged,,,,,,,
2205,normal,unchanged,,,,,,,
2206,normal,unchanged,,,,,,,
2207,normal,unchanged,,,,,,,
2208,normal,unchanged,,,,,,,
2209,normal,unchanged,,,,,,,
2210,normal,unchanged,,,,,,,
2211,normal,unchanged,,,,,,,
2212,normal,unchanged,,,,,,,
2213,normal,unchanged,,,,,,,
2214,normal,unchanged,,,,,,,
2215,normal,unchanged,,,,,,,
2216,normal,unchanged,,,,,,,
2217,normal,unchanged,,,,,,,
2218,normal,unchanged,,,,,,,
2219,normal,unchanged,,,,,,,
2220,normal,unchanged,,,,,,,
2221,normal,unchanged,,,,,,,
2222,normal,unchanged,,,,,,,
2223,normal,unchanged,,,,,,,
2224,normal,unchanged,,,,,,,
2225,normal,unchanged,,,,,,,
2226,normal,unchanged,,,,,,,
2227,normal,unchanged,,,,,,,
2228,normal,unchanged,,,,,,,
2229,normal,unchanged,,,,,,,
2230,normal,unchanged,,,,,,,
2231,normal,unchanged,,,,,,,
2232,normal,unchanged,,,,,,,
2233,normal,unchanged,,,,,,,
2234,normal,unchanged,,,,,,,
2235,normal,unchanged,,,,,,,
2236,normal,unchanged,,,,,,,
2237,normal,unchanged,,,,,,,
2238,normal,unchanged,,,,,,,
2239,normal,unchanged,,,,,,,
2240,normal,unchanged,,,,,,,
2241,normal,unchanged,,,,,,,
2242,normal,unchanged,,,,,,,
2243,normal,unchanged,,,,,,,
2244,normal,unchanged,,,,,,,
2245,normal,unchanged,,,,,,,
2246,normal,unchanged,,,,,,,
2247,normal,unchanged,,,,,,,
2248,normal,unchanged,,,,,,,
2249,normal,unchanged,,,,,,,
2250,normal,unchanged,,,,,,,
2251,normal,unchanged,,,,,,,
2252,normal,unchanged,,,,,,,
2253,normal,unchanged,,,,,,,
2254,normal,unchanged,,,,,,,
2255,normal,unchanged,,,,,,,
2256,normal,unchanged,,,,,,,
2257,normal,unchanged,,,,,,,
2258,normal,unchanged,,,,,,,
2259,normal,unchanged,,,,,,,
2260,normal,unchanged,,,,,,,
2261,normal,unchanged,,,,,,,
2262,normal,unchanged,,,,,,,
2263,normal,unchanged,,,,,,,
2264,normal,unchanged,,,,,,,
2265,normal,unchanged,,,,,,,
2266,normal,unchanged,,,,,,,
2267,normal,unchanged,,,,,,,
2268,normal,unchanged,,,,,,,
2269,normal,unchanged,,,,,,,
2270,normal,unchanged,,,,,,,
2271,normal,unchanged,,,,,,,
2272,normal,unchanged,,,,,,,
2273,normal,unchanged,,,,,,,
2274,normal,unchanged,,,,,,,
2275,normal,unchanged,,,,,,,
2276,normal,unchanged,,,,,,,
2277,normal,unchanged,,,,,,,
2278,normal,unchanged,,,,,,,
2279,normal,unchanged,,,,,,,
2280,normal,unchanged,,,,,,,
2281,normal,unchanged,,,,,,,
2282,normal,unchanged,,,,,,,
2283,normal,unchanged,,,,,,,
2284,normal,unchanged,,,,,,,
2285,normal,unchanged,,,,,,,
2286,normal,unchanged,,,,,,,
2287,normal,unchanged,,,,,,,
2288,normal,unchanged,,,,,,,
2289,normal,unchanged,,,,,,,
2290,normal,unchanged,,,,,,,
2291,normal,unchanged,,,,,,,
2292,normal,unchanged,,,,,,,
2293,normal,unchanged,,,,,,,
2294,normal,unchanged,,,,,,,
2295,normal,unchanged,,,,,,,
2296,normal,unchanged,,,,,,,
2297,normal,unchanged,,,,,,,
2298,normal,unchanged,,,,,,,
2299,normal,unchanged,,,,,,,
2300,normal,unchanged,,,,,,,
2301,normal,unchanged,,,,,,,
2302,normal,unchanged,,,,,,,
2303,normal,unchanged,,,,,,,
2304,normal,unchanged,,,,,,,
2305,normal,unchanged,,,,,,,
2306,normal,unchanged,,,,,,,
2307,normal,unchanged,,,,,,,
2308,normal,unchanged,,,,,,,
2309,normal,unchanged,,,,,,,
2310,normal,unchanged,,,,,,,
2311,normal,unchanged,,,,,,,
2312,normal,unchanged,,,,,,,
2313,normal,unchanged,,,,,,,
2314,normal,unchanged,,,,,,,
2315,normal,unchanged,,,,,,,
2316,normal,unchanged,,,,,,,
2317,normal,unchanged,,,,,,,
2318,normal,unchanged,,,,,,,
2319,normal,unchanged,,,,,,,
2320,normal,unchanged,,,,,,,
2321,normal,unchanged,,,,,,,
2322,normal,unchanged,,,,,,,
2323,normal,unchanged,,,,,,,
2324,normal,unchanged,,,,,,,
2325,normal,unchanged,,,,,,,
2326,normal,unchanged,,,,,,,
2327,normal,unchanged,,,,,,,
2328,normal,unchanged,,,,,,,
2329,normal,unchanged,,,,,,,
2330,normal,unchanged,,,,,,,
2331,normal,unchanged,,,,,,,
2332,normal,unchanged,,,,,,,
2333,normal,unchanged,,,,,,,
2334,normal,unchanged,,,,,,,
2335,normal,unchanged,,,,,,,
2336,normal,unchanged,,,,,,,
2337,normal,unchanged,,,,,,,
2338,normal,unchanged,,,,,,,
2339,normal,unchanged,,,,,,,
2340,normal,unchanged,,,,,,,
2341,normal,unchanged,,,,,,,
2342,normal,unchanged,,,,,,,
2343,normal,unchanged,,,,,,,
2344,normal,unchanged,,,,,,,
2345,normal,unchanged,,,,,,,
2346,normal,unchanged,,,,,,,
2347,normal,unchanged,,,,,,,
2348,normal,unchanged,,,,,,,
2349,normal,unchanged,,,,,,,
2350,normal,unchanged,,,,,,,
2351,normal,unchanged,,,,,,,
2352,normal,unchanged,,,,,,,
2353,normal,unchanged,,,,,,,
2354,normal,unchanged,,,,,,,
2355,normal,unchanged,,,,,,,
2356,normal,unchanged,,,,,,,
2357,normal,unchanged,,,,,,,
2358,normal,unchanged,,,,,,,
2359,normal,unchanged,,,,,,,
2360,normal,unchanged,,,,,,,
2361,normal,unchanged,,,,,,,
2362,normal,unchanged,,,,,,,
2363,normal,unchanged,,,,,,,
2364,normal,unchanged,,,,,,,
2365,normal,unchanged,,,,,,,
2366,normal,unchanged,,,,,,,
2367,normal,unchanged,,,,,,,
2368,normal,unchanged,,,,,,,
2369,normal,unchanged,,,,,,,
2370,normal,unchanged,,,,,,,
2371,normal,unchanged,,,,,,,
2372,normal,unchanged,,,,,,,
2373,normal,unchanged,,,,,,,
2374,normal,unchanged,,,,,,,
2375,normal,unchanged,,,,,,,
2376,normal,unchanged,,,,,,,
2377,normal,unchanged,,,,,,,
2378,normal,unchanged,,,,,,,
2379,normal,unchanged,,,,,,,
2380,normal,unchanged,,,,,,,
2381,normal,unchanged,,,,,,,
2382,normal,unchanged,,,,,,,
2383,normal,unchanged,,,,,,,
2384,normal,unchanged,,,,,,,
2385,normal,unchanged,,,,,,,
2386,normal,unchanged,,,,,,,
2387,normal,unchanged,,,,,,,
2388,normal,unchanged,,,,,,,
2389,normal,unchanged,,,,,,,
2390,normal,unchanged,,,,,,,
2391,normal,unchanged,,,,,,,
2392,normal,unchanged,,,,,,,
2393,normal,unchanged,,,,,,,
2394,normal,unchanged,,,,,,,
2395,normal,unchanged,,,,,,,
2396,normal,unchanged,,,,,,,
2397,normal,unchanged,,,,,,,
2398,normal,unchanged,,,,,,,
2399,normal,unchanged,,,,,,,
2400,normal,unchanged,,,,,,,
2401,normal,unchanged,,,,,,,
2402,normal,unchanged,,,,,,,
2403,normal,unchanged,,,,,,,
2404,normal,unchanged,,,,,,,
2405,normal,unchanged,,,,,,,
2406,normal,unchanged,,,,,,,
2407,normal,unchanged,,,,,,,
2408,normal,unchanged,,,,,,,
2409,normal,unchanged,,,,,,,
2410,normal,unchanged,,,,,,,
2411,normal,unchanged,,,,,,,
2412,normal,unchanged,,,,,,,
2413,normal,unchanged,,,,,,,
2414,normal,unchanged,,,,,,,
2415,normal,unchanged,,,,,,,
2416,normal,unchanged,,,,,,,
2417,normal,unchanged,,,,,,,
2418,normal,unchanged,,,,,,,
2419,normal,unchanged,,,,,,,
2420,normal,unchanged,,,,,,,
2421,normal,unchanged,,,,,,,
2422,normal,unchanged,,,,,,,
2423,normal,unchanged,,,,,,,
2424,normal,unchanged,,,,,,,
2425,normal,unchanged,,,,,,,
2426,normal,unchanged,,,,,,,
2427,normal,unchanged,,,,,,,
2428,normal,unchanged,,,,,,,
2429,normal,unchanged,,,,,,,
2430,normal,unchanged,,,,,,,
2431,normal,unchanged,,,,,,,
2432,normal,unchanged,,,,,,,
2433,normal,unchanged,,,,,,,
2434,normal,unchanged,,,,,,,
2435,normal,unchanged,,,,,,,
2436,normal,unchanged,,,,,,,
2437,normal,unchanged,,,,,,,
2438,normal,unchanged,,,,,,,
2439,normal,unchanged,,,,,,,
2440,normal,unchanged,,,,,,,
2441,normal,unchanged,,,,,,,
2442,normal,unchanged,,,,,,,
2443,normal,unchanged,,,,,,,
2444,normal,unchanged,,,,,,,
2445,normal,unchanged,,,,,,,
2446,normal,unchanged,,,,,,,
2447,normal,unchanged,,,,,,,
2448,normal,unchanged,,,,,,,
2449,normal,unchanged,,,,,,,
2450,normal,unchanged,,,,,,,
2451,normal,unchanged,,,,,,,
2452,normal,unchanged,,,,,,,
2453,normal,unchanged,,,,,,,
2454,normal,unchanged,,,,,,,
2455,normal,unchanged,,,,,,,
2456,normal,unchanged,,,,,,,
2457,normal,unchanged,,,,,,,
2458,normal,unchanged,,,,,,,
2459,normal,unchanged,,,,,,,
2460,normal,unchanged,,,,,,,
2461,normal,unchanged,,,,,,,
